model,arm,item,domain,truth,failing,realized_words,n_values,fail_retained,policy_survival,decision,decision_correct,which,which_raw,which_correct,which_unmatched,whichab,whichab_raw,whichab_correct,whichab_abstain,whichab_none,incoherent,nn_decision
haiku,cert,clinical_enroll-022,clinical_enroll,DENIED,systolic blood pressure,17,2,True,0.3333333333333333,DENIED,True,systolic blood pressure,Systolic blood pressure,True,False,systolic blood pressure,Systolic blood pressure,True,False,False,False,APPROVED
haiku,cert,clinical_enroll-023,clinical_enroll,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,cert,clinical_enroll-024,clinical_enroll,DENIED,triglycerides,15,2,True,0.3333333333333333,DENIED,True,triglycerides,Triglycerides,True,False,triglycerides,Triglycerides,True,False,False,False,APPROVED
haiku,cert,clinical_enroll-025,clinical_enroll,DENIED,body mass index,16,2,True,0.3333333333333333,DENIED,True,body mass index,Body mass index,True,False,body mass index,Body mass index,True,False,False,False,DENIED
haiku,cert,clinical_enroll-026,clinical_enroll,DENIED,fasting glucose,16,2,True,0.3333333333333333,DENIED,True,fasting glucose,Fasting glucose,True,False,fasting glucose,Fasting glucose,True,False,False,False,DENIED
haiku,cert,clinical_enroll-027,clinical_enroll,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,cert,clinical_enroll-028,clinical_enroll,DENIED,creatinine clearance,15,2,True,0.3333333333333333,DENIED,True,creatinine clearance,Creatinine clearance,True,False,creatinine clearance,Creatinine clearance,True,False,False,False,DENIED
haiku,cert,clinical_enroll-029,clinical_enroll,DENIED,fasting glucose,16,2,True,0.3333333333333333,DENIED,True,fasting glucose,Fasting glucose,True,False,fasting glucose,Fasting glucose,True,False,False,False,APPROVED
haiku,cert,ci_release-000,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-001,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-002,ci_release,DENIED,line coverage,16,2,True,0.3333333333333333,DENIED,True,line coverage,line coverage,True,False,line coverage,line coverage,True,False,False,False,DENIED
haiku,cert,ci_release-003,ci_release,DENIED,open severity-one defects,16,2,True,0.3333333333333333,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,open severity-one defects,True,False,False,False,APPROVED
haiku,cert,ci_release-004,ci_release,DENIED,flaky test count,16,2,True,0.3333333333333333,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,Flaky test count,True,False,False,False,DENIED
haiku,cert,ci_release-005,ci_release,DENIED,rollback drill success,17,2,True,0.3333333333333333,DENIED,True,rollback drill success,rollback drill success,True,False,rollback drill success,rollback drill success,True,False,False,False,DENIED
haiku,cert,ci_release-006,ci_release,DENIED,dependency audit findings,16,2,True,0.3333333333333333,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,Dependency audit findings,True,False,False,False,DENIED
haiku,cert,ci_release-007,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,cert,ci_release-008,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-009,ci_release,DENIED,bundle size,15,2,True,0.3333333333333333,DENIED,True,bundle size,bundle size,True,False,bundle size,Bundle size,True,False,False,False,DENIED
haiku,cert,ci_release-010,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-011,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-012,ci_release,DENIED,cold start time,17,2,True,0.3333333333333333,DENIED,True,cold start time,cold start time,True,False,cold start time,cold start time,True,False,False,False,APPROVED
haiku,cert,ci_release-013,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,cert,ci_release-014,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,,,False,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-015,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-016,ci_release,DENIED,error budget remaining,29,4,True,0.3333333333333333,DENIED,True,error budget remaining,error budget remaining,True,False,error budget remaining,Error budget remaining,True,False,False,False,APPROVED
haiku,cert,ci_release-017,ci_release,DENIED,cold start time,16,2,True,0.3333333333333333,DENIED,True,cold start time,cold start time,True,False,cold start time,Cold start time,True,False,False,False,DENIED
haiku,cert,ci_release-018,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-019,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-020,ci_release,DENIED,dependency audit findings,16,2,True,0.3333333333333333,DENIED,True,dependency audit findings,dependency audit findings,True,False,dependency audit findings,dependency audit findings,True,False,False,False,DENIED
haiku,cert,ci_release-021,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-022,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-023,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
haiku,cert,ci_release-024,ci_release,DENIED,open severity-one defects,17,2,True,0.3333333333333333,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,open severity-one defects,True,False,False,False,DENIED
haiku,cert,ci_release-025,ci_release,APPROVED,,11,0,,0.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
haiku,cert,ci_release-026,ci_release,DENIED,line coverage,16,2,True,0.3333333333333333,DENIED,True,line coverage,Line coverage,True,False,line coverage,Line coverage,True,False,False,False,DENIED
haiku,cert,ci_release-027,ci_release,DENIED,open severity-one defects,17,2,True,0.3333333333333333,DENIED,True,open severity-one defects,open severity-one defects,True,False,open severity-one defects,Open severity-one defects,True,False,False,False,APPROVED
haiku,cert,ci_release-028,ci_release,DENIED,flaky test count,16,2,True,0.3333333333333333,DENIED,True,flaky test count,flaky test count,True,False,flaky test count,flaky test count,True,False,False,False,APPROVED
haiku,cert,ci_release-029,ci_release,DENIED,peak heap usage,17,2,True,0.3333333333333333,DENIED,True,peak heap usage,peak heap usage,True,False,peak heap usage,peak heap usage,True,False,False,False,DENIED
gpt,ctrl,ops_incident-000,ops_incident,DENIED,umbilical release delay,16,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-001,ops_incident,DENIED,seal torque retention,19,4,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-002,ops_incident,DENIED,seal torque retention,15,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-003,ops_incident,APPROVED,,15,0,,0.0,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-004,ops_incident,APPROVED,,15,3,,0.0,DENIED,False,seal torque retention,seal torque retention,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
gpt,ctrl,ops_incident-005,ops_incident,DENIED,reserve charge margin,17,3,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-006,ops_incident,APPROVED,,15,2,,0.3333333333333333,DENIED,False,propellant tank ullage pressure,propellant tank ullage pressure,False,False,propellant tank ullage pressure,propellant tank ullage pressure,False,False,False,False,DENIED
gpt,ctrl,ops_incident-007,ops_incident,APPROVED,,40,11,,0.6666666666666666,DENIED,False,NONE,NONE,True,False,telemetry downlink margin,telemetry downlink margin,False,False,False,True,
gpt,ctrl,ops_incident-008,ops_incident,DENIED,coolant loop flow rate,55,12,True,1.0,DENIED,True,coolant loop flow rate,coolant loop flow rate,True,False,coolant loop flow rate,coolant loop flow rate,True,False,False,False,DENIED
gpt,ctrl,ops_incident-009,ops_incident,DENIED,battery bus impedance,14,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-010,ops_incident,APPROVED,,15,0,,0.0,DENIED,False,reserve charge margin,reserve charge margin,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
gpt,ctrl,ops_incident-011,ops_incident,APPROVED,,39,11,,0.6666666666666666,DENIED,False,guidance solution confidence,guidance solution confidence,False,False,NONE,NONE,True,False,True,False,DENIED
gpt,ctrl,ops_incident-012,ops_incident,APPROVED,,14,2,,0.0,DENIED,False,umbilical release delay,umbilical release delay,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,
gpt,ctrl,ops_incident-013,ops_incident,APPROVED,,14,0,,0.0,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,
gpt,ctrl,ops_incident-014,ops_incident,DENIED,particulate count,15,3,False,0.3333333333333333,DENIED,True,particulate count,particulate count,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,
gpt,ctrl,ops_incident-015,ops_incident,DENIED,seal torque retention,13,3,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,
gpt,ctrl,ops_incident-016,ops_incident,DENIED,coolant loop flow rate,54,12,True,1.0,DENIED,True,coolant loop flow rate,coolant loop flow rate,True,False,coolant loop flow rate,coolant loop flow rate,True,False,False,False,DENIED
gpt,ctrl,ops_incident-017,ops_incident,DENIED,star tracker residual,14,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-018,ops_incident,APPROVED,,15,0,,0.0,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,APPROVED
gpt,ctrl,ops_incident-019,ops_incident,APPROVED,,16,2,,0.0,DENIED,False,telemetry downlink margin,telemetry downlink margin,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
gpt,ctrl,ops_incident-020,ops_incident,APPROVED,,13,2,,0.3333333333333333,DENIED,False,star tracker residual,star tracker residual,False,False,star tracker residual,star tracker residual,False,False,False,False,APPROVED
gpt,ctrl,ops_incident-021,ops_incident,APPROVED,,16,0,,0.0,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-022,ops_incident,DENIED,thermal blanket coverage,15,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,APPROVED
gpt,ctrl,ops_incident-023,ops_incident,APPROVED,,52,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,ctrl,ops_incident-024,ops_incident,DENIED,telemetry downlink margin,17,4,True,0.6666666666666666,DENIED,True,telemetry downlink margin,telemetry downlink margin,True,False,telemetry downlink margin,telemetry downlink margin,True,False,False,False,APPROVED
gpt,ctrl,ops_incident-025,ops_incident,APPROVED,,51,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,ctrl,ops_incident-026,ops_incident,DENIED,gyro drift rate,14,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,ops_incident-027,ops_incident,DENIED,battery bus impedance,16,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,
gpt,ctrl,ops_incident-028,ops_incident,DENIED,star tracker residual,55,12,True,1.0,DENIED,True,star tracker residual,star tracker residual,True,False,star tracker residual,star tracker residual,True,False,False,False,DENIED
gpt,ctrl,ops_incident-029,ops_incident,APPROVED,,47,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,ctrl,clinical_enroll-000,clinical_enroll,DENIED,systolic blood pressure,13,5,True,0.3333333333333333,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,
gpt,ctrl,clinical_enroll-001,clinical_enroll,DENIED,triglycerides,40,12,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
gpt,ctrl,clinical_enroll-002,clinical_enroll,DENIED,systolic blood pressure,15,2,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
gpt,ctrl,clinical_enroll-003,clinical_enroll,DENIED,creatinine clearance,20,4,False,0.3333333333333333,DENIED,True,hemoglobin,hemoglobin,False,False,hemoglobin,hemoglobin,False,False,False,False,DENIED
gpt,ctrl,clinical_enroll-004,clinical_enroll,APPROVED,,21,4,,0.6666666666666666,APPROVED,True,NONE,NONE,True,False,platelet count,platelet count,False,False,False,False,DENIED
gpt,ctrl,clinical_enroll-005,clinical_enroll,DENIED,left ventricular ejection fraction,16,4,True,0.3333333333333333,DENIED,True,UNMATCHED,EF,False,True,UNMATCHED,EF,False,False,False,False,DENIED
gpt,ctrl,clinical_enroll-006,clinical_enroll,APPROVED,,39,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,ctrl,clinical_enroll-007,clinical_enroll,DENIED,systolic blood pressure,39,12,True,1.0,DENIED,True,systolic blood pressure,systolic blood pressure,True,False,systolic blood pressure,systolic blood pressure,True,False,False,False,APPROVED
gpt,ctrl,clinical_enroll-008,clinical_enroll,APPROVED,,21,4,,0.3333333333333333,DENIED,False,systolic blood pressure,systolic blood pressure,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,DENIED
gpt,ctrl,clinical_enroll-009,clinical_enroll,APPROVED,,21,5,,0.3333333333333333,DENIED,False,total bilirubin,total bilirubin,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
gpt,ctrl,clinical_enroll-010,clinical_enroll,APPROVED,,26,10,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,ctrl,clinical_enroll-011,clinical_enroll,DENIED,estimated glomerular filtration rate,39,12,True,1.0,DENIED,True,UNMATCHED,eGFR,False,True,UNMATCHED,eGFR,False,False,False,False,DENIED
gpt,ctrl,clinical_enroll-012,clinical_enroll,APPROVED,,37,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,ctrl,clinical_enroll-013,clinical_enroll,DENIED,creatinine clearance,40,12,True,1.0,DENIED,True,creatinine clearance,creatinine clearance,True,False,creatinine clearance,creatinine clearance,True,False,False,False,DENIED
gpt,ctrl,clinical_enroll-014,clinical_enroll,APPROVED,,43,12,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,ctrl,clinical_enroll-015,clinical_enroll,APPROVED,,21,5,,0.3333333333333333,DENIED,False,serum albumin,serum albumin,False,False,NONE,NONE,True,False,True,False,DENIED
gpt,ctrl,clinical_enroll-016,clinical_enroll,APPROVED,,22,7,,0.6666666666666666,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,
gpt,ctrl,clinical_enroll-017,clinical_enroll,APPROVED,,13,0,,0.0,DENIED,False,NONE,NONE,True,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,
gpt,ctrl,clinical_enroll-018,clinical_enroll,APPROVED,,31,10,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,DENIED
gpt,ctrl,clinical_enroll-019,clinical_enroll,APPROVED,,13,4,,0.0,DENIED,False,total bilirubin,total bilirubin,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,False,APPROVED
gpt,ctrl,clinical_enroll-020,clinical_enroll,DENIED,hemoglobin,14,4,True,0.6666666666666666,DENIED,True,hemoglobin,hemoglobin,True,False,hemoglobin,hemoglobin,True,False,False,False,DENIED
gpt,ctrl,clinical_enroll-021,clinical_enroll,APPROVED,,29,9,,1.0,APPROVED,True,NONE,NONE,True,False,NONE,NONE,True,False,True,False,APPROVED
gpt,ctrl,clinical_enroll-022,clinical_enroll,DENIED,systolic blood pressure,19,4,True,1.0,DENIED,True,UNMATCHED,BP,False,True,UNMATCHED,BP,False,False,False,False,APPROVED
gpt,ctrl,clinical_enroll-023,clinical_enroll,APPROVED,,21,5,,0.3333333333333333,APPROVED,True,triglycerides,triglycerides,False,False,NONE,NONE,True,False,True,False,DENIED
gpt,ctrl,clinical_enroll-024,clinical_enroll,DENIED,triglycerides,35,12,True,1.0,DENIED,True,triglycerides,triglycerides,True,False,triglycerides,triglycerides,True,False,False,False,APPROVED
gpt,ctrl,clinical_enroll-025,clinical_enroll,DENIED,body mass index,14,3,True,0.6666666666666666,DENIED,True,UNMATCHED,BMI,False,True,creatinine clearance,creatinine clearance,False,False,False,False,DENIED
gpt,ctrl,clinical_enroll-026,clinical_enroll,DENIED,fasting glucose,15,0,False,0.0,DENIED,True,NONE,NONE,False,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,False,True,False,True,DENIED
